Observation station,Year,Month,Day,Snow depth [cm],Date,Average temperature [Â°C],cloud_code,Time [Local time],Global radiation mean [W/m2]
Turku Artukainen,2017,8,9,-1.0,2017-08-09,18.9,0.0,00:00,255
Turku Artukainen,2017,8,10,-1.0,2017-08-10,19.1,5.0,00:00,"200,8"
Turku Artukainen,2017,8,11,-1.0,2017-08-11,18.5,0.0,00:00,"266,8"
Turku Artukainen,2017,8,12,-1.0,2017-08-12,19.4,0.0,00:00,"180,1"
Turku Artukainen,2017,8,13,-1.0,2017-08-13,15.9,8.0,00:00,"130,5"
Turku Artukainen,2017,8,14,-1.0,2017-08-14,15.6,0.0,00:00,"264,8"
Turku Artukainen,2017,8,15,-1.0,2017-08-15,16.2,1.0,00:00,"230,3"
Turku Artukainen,2017,8,16,-1.0,2017-08-16,17.5,4.0,00:00,"130,9"
Turku Artukainen,2017,8,17,,2017-08-17,17.7,8.0,00:00,"106,5"
,2017,8,18,,2017-08-18,16.8,4.0,00:00,"134,2"
Turku Artukainen,2017,8,19,-1.0,2017-08-19,17.6,8.0,00:00,"97,5"
Turku Artukainen,2017,8,20,-1.0,2017-08-20,17.2,7.0,00:00,"167,4"
Turku Artukainen,2017,8,21,-1.0,2017-08-21,16.5,7.0,00:00,"119,3"
Turku Artukainen,2017,8,22,-1.0,2017-08-22,14.7,0.0,00:00,"126,2"
Turku Artukainen,2017,8,23,-1.0,2017-08-23,13.2,0.0,00:00,"117,5"
Turku Artukainen,2017,8,24,-1.0,2017-08-24,12.3,0.0,00:00,"162,1"
Turku Artukainen,2017,8,25,-1.0,2017-08-25,12.4,7.0,00:00,"67,5"
Turku Artukainen,2017,8,26,-1.0,2017-08-26,11.4,0.0,00:00,"138,7"
Turku Artukainen,2017,8,27,-1.0,2017-08-27,11.3,0.0,00:00,"117,8"
Turku Artukainen,2017,8,28,-1.0,2017-08-28,12.0,8.0,00:00,"174,2"
Turku Artukainen,2017,8,29,-1.0,2017-08-29,15.4,6.0,00:00,"109,8"
Turku Artukainen,2017,8,30,-1.0,2017-08-30,17.6,7.0,00:00,"65,3"
Turku Artukainen,2017,8,31,-1.0,2017-08-31,16.1,7.0,00:00,42
Turku Artukainen,2017,9,1,-1.0,2017-09-01,14.3,8.0,00:00,"113,4"
Turku Artukainen,2017,9,2,-1.0,2017-09-02,12.9,5.0,00:00,"70,6"
Turku Artukainen,2017,9,3,-1.0,2017-09-03,14.0,7.0,00:00,"121,8"
Turku Artukainen,2017,9,4,-1.0,2017-09-04,12.6,0.0,00:00,"168,2"
Turku Artukainen,2017,9,5,-1.0,2017-09-05,11.9,0.0,00:00,"152,2"
Turku Artukainen,2017,9,6,-1.0,2017-09-06,11.1,0.0,00:00,"131,5"
Turku Artukainen,2017,9,7,-1.0,2017-09-07,10.5,7.0,00:00,45
Turku Artukainen,2017,9,8,-1.0,2017-09-08,10.3,8.0,00:00,"78,9"
Turku Artukainen,2017,9,9,-1.0,2017-09-09,13.7,8.0,00:00,"23,6"
Turku Artukainen,2017,9,10,-1.0,2017-09-10,15.1,8.0,00:00,"53,2"
Turku Artukainen,2017,9,11,-1.0,2017-09-11,14.5,7.0,00:00,"140,1"
Turku Artukainen,2017,9,12,-0.8,2017-09-12,14.6,7.0,00:00,"75,8"
Turku Artukainen,2017,9,13,-1.0,2017-09-13,14.4,7.0,00:00,"113,4"
Turku Artukainen,2017,9,14,-1.0,2017-09-14,12.9,7.0,00:00,"74,5"
Turku Artukainen,2017,9,15,,2017-09-15,11.9,7.0,00:00,"104,9"
,2017,9,16,,2017-09-16,11.6,1.0,00:00,"96,9"
Turku Artukainen,2017,9,17,-1.0,2017-09-17,9.8,8.0,00:00,"131,8"
Turku Artukainen,2017,9,18,-1.0,2017-09-18,8.8,0.0,00:00,"78,1"
Turku Artukainen,2017,9,19,-1.0,2017-09-19,8.5,8.0,00:00,"62,6"
Turku Artukainen,2017,9,20,-1.0,2017-09-20,7.8,8.0,00:00,"63,6"
Turku Artukainen,2017,9,21,-1.0,2017-09-21,12.0,9.0,00:00,67
Turku Artukainen,2017,9,22,-1.0,2017-09-22,11.4,7.0,00:00,"17,6"
Turku Artukainen,2017,9,23,-1.0,2017-09-23,13.9,7.0,00:00,"111,8"
Turku Artukainen,2017,9,24,-1.0,2017-09-24,13.4,0.0,00:00,141
Turku Artukainen,2017,9,25,-1.0,2017-09-25,12.7,0.0,00:00,"120,9"
Turku Artukainen,2017,9,26,-1.0,2017-09-26,11.8,0.0,00:00,"47,3"
Turku Artukainen,2017,9,27,,2017-09-27,11.8,8.0,00:00,"98,8"
,2017,9,28,,2017-09-28,9.9,0.0,00:00,"78,1"
Turku Artukainen,2017,9,29,-1.0,2017-09-29,8.5,3.0,00:00,"99,7"
Turku Artukainen,2017,9,30,-1.0,2017-09-30,9.1,9.0,00:00,"18,8"
Turku Artukainen,2017,10,1,-0.1,2017-10-01,9.7,8.0,00:00,"18,9"
Turku Artukainen,2017,10,2,0.0,2017-10-02,10.3,8.0,00:00,"14,2"
Turku Artukainen,2017,10,3,0.0,2017-10-03,11.1,8.0,00:00,"6,2"
Turku Artukainen,2017,10,4,0.0,2017-10-04,10.6,8.0,00:00,"50,7"
Turku Artukainen,2017,10,5,0.0,2017-10-05,6.8,1.0,00:00,"45,5"
Turku Artukainen,2017,10,6,0.0,2017-10-06,8.2,4.0,00:00,"46,6"
Turku Artukainen,2017,10,7,0.0,2017-10-07,7.6,8.0,00:00,"50,1"
Turku Artukainen,2017,10,8,0.0,2017-10-08,8.3,8.0,00:00,24
Turku Artukainen,2017,10,9,0.0,2017-10-09,8.1,8.0,00:00,"20,8"
Turku Artukainen,2017,10,10,0.0,2017-10-10,7.7,8.0,00:00,13
Turku Artukainen,2017,10,11,0.0,2017-10-11,6.7,8.0,00:00,"31,8"
Turku Artukainen,2017,10,12,0.0,2017-10-12,6.5,7.0,00:00,"33,5"
Turku Artukainen,2017,10,13,0.0,2017-10-13,6.8,8.0,00:00,"63,1"
Turku Artukainen,2017,10,14,0.0,2017-10-14,7.8,5.0,00:00,17
Turku Artukainen,2017,10,15,0.0,2017-10-15,8.9,7.0,00:00,"58,7"
Turku Artukainen,2017,10,16,0.0,2017-10-16,10.8,8.0,00:00,"21,1"
Turku Artukainen,2017,10,17,0.0,2017-10-17,8.3,0.0,00:00,"14,7"
Turku Artukainen,2017,10,18,0.0,2017-10-18,8.4,7.0,00:00,"42,5"
Turku Artukainen,2017,10,19,0.0,2017-10-19,4.3,2.0,00:00,"73,7"
Turku Artukainen,2017,10,20,0.0,2017-10-20,1.3,0.0,00:00,"71,1"
Turku Artukainen,2017,10,21,0.0,2017-10-21,-0.2,0.0,00:00,"61,1"
Turku Artukainen,2017,10,22,0.0,2017-10-22,-0.5,9.0,00:00,"38,7"
Turku Artukainen,2017,10,23,0.0,2017-10-23,1.3,1.0,00:00,"68,9"
Turku Artukainen,2017,10,24,0.0,2017-10-24,0.7,0.0,00:00,"24,1"
Turku Artukainen,2017,10,25,0.1,2017-10-25,1.9,8.0,00:00,"53,6"
Turku Artukainen,2017,10,26,3.1,2017-10-26,0.7,8.0,00:00,"15,4"
Turku Artukainen,2017,10,27,3.0,2017-10-27,-0.6,8.0,00:00,"20,6"
Turku Artukainen,2017,10,28,0.8,2017-10-28,4.7,8.0,00:00,"12,2"
Turku Artukainen,2017,10,29,0.0,2017-10-29,2.7,8.0,00:00,"18,8"
Turku Artukainen,2017,10,30,0.0,2017-10-30,1.6,8.0,00:00,"13,8"
Turku Artukainen,2017,10,31,0.0,2017-10-31,-0.3,0.0,00:00,56
Turku Artukainen,2017,11,1,0.0,2017-11-01,1.8,8.0,00:00,"25,2"
Turku Artukainen,2017,11,2,0.0,2017-11-02,2.2,8.0,00:00,"30,1"
Turku Artukainen,2017,11,3,0.0,2017-11-03,3.4,8.0,00:00,"35,2"
Turku Artukainen,2017,11,4,0.0,2017-11-04,7.9,8.0,00:00,"27,9"
Turku Artukainen,2017,11,5,0.0,2017-11-05,8.6,8.0,00:00,"8,6"
Turku Artukainen,2017,11,6,0.0,2017-11-06,6.7,8.0,00:00,"3,4"
Turku Artukainen,2017,11,7,0.0,2017-11-07,3.2,0.0,00:00,42
Turku Artukainen,2017,11,8,0.0,2017-11-08,5.2,6.0,00:00,16
Turku Artukainen,2017,11,9,0.0,2017-11-09,7.4,1.0,00:00,"1,7"
Turku Artukainen,2017,11,10,0.0,2017-11-10,6.1,8.0,00:00,"22,8"
Turku Artukainen,2017,11,11,0.0,2017-11-11,4.3,5.0,00:00,3
Turku Artukainen,2017,11,12,0.0,2017-11-12,2.5,1.0,00:00,"9,7"
Turku Artukainen,2017,11,13,0.0,2017-11-13,1.5,8.0,00:00,"9,5"
Turku Artukainen,2017,11,14,0.0,2017-11-14,1.3,4.0,00:00,"16,8"
Turku Artukainen,2017,11,15,0.0,2017-11-15,3.2,8.0,00:00,"14,6"
Turku Artukainen,2017,11,16,0.0,2017-11-16,2.7,8.0,00:00,"16,3"
Turku Artukainen,2017,11,17,0.0,2017-11-17,5.6,6.0,00:00,"17,7"
Turku Artukainen,2017,11,18,0.0,2017-11-18,5.3,6.0,00:00,"8,7"
Turku Artukainen,2017,11,19,0.0,2017-11-19,1.9,7.0,00:00,"1,8"
Turku Artukainen,2017,11,20,0.0,2017-11-20,1.3,8.0,00:00,"4,5"
Turku Artukainen,2017,11,21,0.0,2017-11-21,-0.3,7.0,00:00,"13,8"
Turku Artukainen,2017,11,22,0.0,2017-11-22,0.2,8.0,00:00,"8,8"
Turku Artukainen,2017,11,23,0.5,2017-11-23,2.7,7.0,00:00,"3,5"
Turku Artukainen,2017,11,24,0.0,2017-11-24,7.0,8.0,00:00,"1,9"
Turku Artukainen,2017,11,25,0.0,2017-11-25,2.4,8.0,00:00,"11,6"
Turku Artukainen,2017,11,26,0.0,2017-11-26,1.4,7.0,00:00,"7,9"
Turku Artukainen,2017,11,27,0.0,2017-11-27,4.1,3.0,00:00,"1,5"
Turku Artukainen,2017,11,28,0.0,2017-11-28,2.1,8.0,00:00,"2,7"
Turku Artukainen,2017,11,29,0.0,2017-11-29,3.5,8.0,00:00,"1,5"
Turku Artukainen,2017,11,30,0.0,2017-11-30,3.1,8.0,00:00,"5,4"
Turku Artukainen,2017,12,1,0.3,2017-12-01,0.6,8.0,00:00,"3,8"
Turku Artukainen,2017,12,2,0.1,2017-12-02,1.1,7.0,00:00,"13,2"
Turku Artukainen,2017,12,3,0.0,2017-12-03,4.0,8.0,00:00,"1,5"
Turku Artukainen,2017,12,4,0.0,2017-12-04,0.4,7.0,00:00,"7,3"
Turku Artukainen,2017,12,5,0.0,2017-12-05,-0.5,7.0,00:00,8
Turku Artukainen,2017,12,6,0.0,2017-12-06,-0.5,9.0,00:00,"9,1"
Turku Artukainen,2017,12,7,1.1,2017-12-07,0.6,7.0,00:00,"5,5"
Turku Artukainen,2017,12,8,0.0,2017-12-08,5.1,8.0,00:00,"1,7"
Turku Artukainen,2017,12,9,0.0,2017-12-09,3.2,3.0,00:00,5
Turku Artukainen,2017,12,10,0.3,2017-12-10,1.4,8.0,00:00,"2,2"
Turku Artukainen,2017,12,11,4.1,2017-12-11,-0.1,8.0,00:00,4
Turku Artukainen,2017,12,12,10.0,2017-12-12,-0.1,8.0,00:00,"1,5"
Turku Artukainen,2017,12,13,13.0,2017-12-13,0.7,7.0,00:00,"12,9"
Turku Artukainen,2017,12,14,10.6,2017-12-14,1.7,7.0,00:00,"9,6"
Turku Artukainen,2017,12,15,9.1,2017-12-15,1.3,8.0,00:00,"2,9"
Turku Artukainen,2017,12,16,6.2,2017-12-16,1.5,8.0,00:00,"3,2"
Turku Artukainen,2017,12,17,6.0,2017-12-17,-0.3,8.0,00:00,"4,1"
Turku Artukainen,2017,12,18,5.6,2017-12-18,1.0,1.0,00:00,"11,1"
Turku Artukainen,2017,12,19,4.1,2017-12-19,1.3,8.0,00:00,"2,8"
Turku Artukainen,2017,12,20,2.2,2017-12-20,3.2,8.0,00:00,"3,8"
Turku Artukainen,2017,12,21,0.0,2017-12-21,1.5,8.0,00:00,5
Turku Artukainen,2017,12,22,0.0,2017-12-22,0.1,7.0,00:00,"7,4"
Turku Artukainen,2017,12,23,0.0,2017-12-23,2.3,0.0,00:00,"0,3"
Turku Artukainen,2017,12,24,0.0,2017-12-24,0.6,5.0,00:00,"11,4"
Turku Artukainen,2017,12,25,0.0,2017-12-25,0.5,2.0,00:00,"8,1"
Turku Artukainen,2017,12,26,0.0,2017-12-26,0.9,8.0,00:00,"5,1"
Turku Artukainen,2017,12,27,0.0,2017-12-27,2.8,8.0,00:00,"6,6"
Turku Artukainen,2017,12,28,0.0,2017-12-28,2.0,6.0,00:00,"1,5"
Turku Artukainen,2017,12,29,0.0,2017-12-29,3.1,8.0,00:00,"-0,2"
Turku Artukainen,2017,12,30,0.0,2017-12-30,1.2,7.0,00:00,"7,6"
Turku Artukainen,2017,12,31,0.0,2017-12-31,0.9,7.0,00:00,"7,3"
Turku Artukainen,2018,1,1,0.1,2018-01-01,0.8,8.0,00:00,"2,3"
Turku Artukainen,2018,1,2,0.0,2018-01-02,3.2,8.0,00:00,"2,8"
Turku Artukainen,2018,1,3,0.0,2018-01-03,2.6,7.0,00:00,"1,7"
Turku Artukainen,2018,1,4,0.0,2018-01-04,2.0,8.0,00:00,1
Turku Artukainen,2018,1,5,0.0,2018-01-05,2.7,8.0,00:00,2
Turku Artukainen,2018,1,6,0.0,2018-01-06,0.5,8.0,00:00,"3,1"
Turku Artukainen,2018,1,7,0.0,2018-01-07,-0.8,7.0,00:00,"14,9"
Turku Artukainen,2018,1,8,0.0,2018-01-08,0.5,8.0,00:00,"16,8"
Turku Artukainen,2018,1,9,0.0,2018-01-09,0.1,6.0,00:00,"13,1"
Turku Artukainen,2018,1,10,0.1,2018-01-10,-4.1,8.0,00:00,7
Turku Artukainen,2018,1,11,2.0,2018-01-11,-6.2,8.0,00:00,"4,5"
Turku Artukainen,2018,1,12,2.0,2018-01-12,-3.2,8.0,00:00,"13,4"
Turku Artukainen,2018,1,13,2.0,2018-01-13,-1.5,8.0,00:00,
Turku Artukainen,2018,1,14,2.0,2018-01-14,-2.0,8.0,00:00,
Turku Artukainen,2018,1,15,2.3,2018-01-15,-3.8,8.0,00:00,
Turku Artukainen,2018,1,16,2.0,2018-01-16,-4.3,8.0,00:00,"15,6"
Turku Artukainen,2018,1,17,2.0,2018-01-17,-7.4,0.0,00:00,"6,1"
Turku Artukainen,2018,1,18,3.8,2018-01-18,-5.3,0.0,00:00,"8,9"
Turku Artukainen,2018,1,19,4.4,2018-01-19,-5.2,8.0,00:00,"6,5"
Turku Artukainen,2018,1,20,5.0,2018-01-20,-8.5,9.0,00:00,10
Turku Artukainen,2018,1,21,5.0,2018-01-21,-12.3,3.0,00:00,"9,1"
Turku Artukainen,2018,1,22,4.9,2018-01-22,-4.0,8.0,00:00,12
Turku Artukainen,2018,1,23,5.5,2018-01-23,-5.0,8.0,00:00,"14,4"
Turku Artukainen,2018,1,24,10.3,2018-01-24,1.1,8.0,00:00,"7,5"
Turku Artukainen,2018,1,25,2.5,2018-01-25,5.0,8.0,00:00,"3,3"
Turku Artukainen,2018,1,26,1.8,2018-01-26,3.2,0.0,00:00,"7,6"
Turku Artukainen,2018,1,27,2.0,2018-01-27,1.7,8.0,00:00,"5,2"
Turku Artukainen,2018,1,28,1.2,2018-01-28,0.1,7.0,00:00,"8,3"
Turku Artukainen,2018,1,29,2.1,2018-01-29,0.0,8.0,00:00,"6,5"
Turku Artukainen,2018,1,30,2.6,2018-01-30,-2.1,8.0,00:00,"12,2"
Turku Artukainen,2018,1,31,2.8,2018-01-31,-4.6,1.0,00:00,"32,3"
Turku Artukainen,2018,2,1,8.3,2018-02-01,-0.5,8.0,00:00,"7,4"
Turku Artukainen,2018,2,2,12.3,2018-02-02,0.1,8.0,00:00,"15,6"
Turku Artukainen,2018,2,3,11.6,2018-02-03,-6.2,8.0,00:00,15
Turku Artukainen,2018,2,4,12.0,2018-02-04,-11.5,6.0,00:00,45
Turku Artukainen,2018,2,5,12.0,2018-02-05,-8.8,7.0,00:00,"48,1"
Turku Artukainen,2018,2,6,12.4,2018-02-06,-10.2,7.0,00:00,"15,1"
Turku Artukainen,2018,2,7,14.2,2018-02-07,-7.7,8.0,00:00,27
Turku Artukainen,2018,2,8,14.1,2018-02-08,-4.9,7.0,00:00,"21,4"
Turku Artukainen,2018,2,9,14.0,2018-02-09,-3.1,8.0,00:00,26
Turku Artukainen,2018,2,10,14.0,2018-02-10,-4.2,8.0,00:00,"22,3"
Turku Artukainen,2018,2,11,14.2,2018-02-11,-4.9,8.0,00:00,"15,5"
Turku Artukainen,2018,2,12,15.6,2018-02-12,-2.1,8.0,00:00,"13,7"
Turku Artukainen,2018,2,13,15.9,2018-02-13,1.3,8.0,00:00,"16,2"
Turku Artukainen,2018,2,14,14.0,2018-02-14,0.0,7.0,00:00,"23,5"
Turku Artukainen,2018,2,15,14.0,2018-02-15,-1.3,8.0,00:00,"21,2"
Turku Artukainen,2018,2,16,14.0,2018-02-16,-3.7,8.0,00:00,"15,9"
Turku Artukainen,2018,2,17,14.0,2018-02-17,-4.3,8.0,00:00,"47,8"
Turku Artukainen,2018,2,18,14.0,2018-02-18,-5.9,8.0,00:00,"59,7"
Turku Artukainen,2018,2,19,14.0,2018-02-19,-9.0,8.0,00:00,"60,9"
Turku Artukainen,2018,2,20,14.0,2018-02-20,-11.7,2.0,00:00,81
Turku Artukainen,2018,2,21,14.0,2018-02-21,-12.8,0.0,00:00,"83,6"
Turku Artukainen,2018,2,22,13.9,2018-02-22,-11.3,0.0,00:00,"83,9"
Turku Artukainen,2018,2,23,13.9,2018-02-23,-10.2,3.0,00:00,69
Turku Artukainen,2018,2,24,13.2,2018-02-24,-13.3,0.0,00:00,"90,7"
Turku Artukainen,2018,2,25,13.3,2018-02-25,-11.0,0.0,00:00,"67,4"
Turku Artukainen,2018,2,26,14.0,2018-02-26,-9.2,0.0,00:00,"69,9"
Turku Artukainen,2018,2,27,14.0,2018-02-27,-16.2,2.0,00:00,90
Turku Artukainen,2018,2,28,14.0,2018-02-28,-16.5,0.0,00:00,"98,2"
Turku Artukainen,2018,3,1,14.0,2018-03-01,-13.7,0.0,00:00,"102,3"
Turku Artukainen,2018,3,2,14.0,2018-03-02,-11.7,0.0,00:00,"102,2"
Turku Artukainen,2018,3,3,14.0,2018-03-03,-11.0,0.0,00:00,"79,2"
Turku Artukainen,2018,3,4,14.0,2018-03-04,-8.8,6.0,00:00,
Turku Artukainen,2018,3,5,14.0,2018-03-05,-8.3,7.0,00:00,
Turku Artukainen,2018,3,6,14.0,2018-03-06,-5.5,8.0,00:00,"86,9"
Turku Artukainen,2018,3,7,14.0,2018-03-07,-6.6,1.0,00:00,"111,5"
Turku Artukainen,2018,3,8,14.2,2018-03-08,-4.8,7.0,00:00,"55,8"
Turku Artukainen,2018,3,9,16.4,2018-03-09,-0.1,8.0,00:00,
Turku Artukainen,2018,3,10,14.4,2018-03-10,1.0,8.0,00:00,
Turku Artukainen,2018,3,11,12.7,2018-03-11,0.3,8.0,00:00,
Turku Artukainen,2018,3,12,11.8,2018-03-12,0.1,7.0,00:00,
Turku Artukainen,2018,3,13,11.2,2018-03-13,1.5,8.0,00:00,"19,1"
Turku Artukainen,2018,3,14,10.9,2018-03-14,-3.3,8.0,00:00,"58,9"
Turku Artukainen,2018,3,15,11.0,2018-03-15,-7.0,0.0,00:00,"144,8"
Turku Artukainen,2018,3,16,11.0,2018-03-16,-7.9,0.0,00:00,"148,5"
Turku Artukainen,2018,3,17,11.0,2018-03-17,-6.7,0.0,00:00,"143,7"
Turku Artukainen,2018,3,18,11.0,2018-03-18,-1.2,0.0,00:00,"115,3"
Turku Artukainen,2018,3,19,11.0,2018-03-19,0.4,6.0,00:00,63
Turku Artukainen,2018,3,20,11.0,2018-03-20,-3.5,2.0,00:00,"90,5"
Turku Artukainen,2018,3,21,11.0,2018-03-21,-4.3,0.0,00:00,"124,4"
Turku Artukainen,2018,3,22,11.0,2018-03-22,0.1,7.0,00:00,"61,9"
Turku Artukainen,2018,3,23,11.0,2018-03-23,-2.7,0.0,00:00,"120,3"
Turku Artukainen,2018,3,24,10.6,2018-03-24,0.5,7.0,00:00,"85,1"
Turku Artukainen,2018,3,25,9.0,2018-03-25,1.9,8.0,00:00,"111,9"
Turku Artukainen,2018,3,26,8.3,2018-03-26,-3.0,8.0,00:00,"181,1"
Turku Artukainen,2018,3,27,8.5,2018-03-27,-4.9,0.0,00:00,"162,4"
Turku Artukainen,2018,3,28,9.0,2018-03-28,-3.0,0.0,00:00,"136,8"
Turku Artukainen,2018,3,29,9.0,2018-03-29,-3.8,0.0,00:00,"170,9"
Turku Artukainen,2018,3,30,9.0,2018-03-30,-2.6,0.0,00:00,"197,1"
Turku Artukainen,2018,3,31,9.0,2018-03-31,-1.7,0.0,00:00,197
Turku Artukainen,2018,4,1,8.6,2018-04-01,-0.7,0.0,00:00,"119,9"
Turku Artukainen,2018,4,2,9.0,2018-04-02,-0.2,8.0,00:00,"54,3"
Turku Artukainen,2018,4,3,10.4,2018-04-03,-0.6,0.0,00:00,"195,1"
Turku Artukainen,2018,4,4,8.8,2018-04-04,1.0,0.0,00:00,"144,1"
Turku Artukainen,2018,4,5,4.6,2018-04-05,3.1,8.0,00:00,"73,6"
Turku Artukainen,2018,4,6,2.4,2018-04-06,1.9,9.0,00:00,"98,7"
Turku Artukainen,2018,4,7,2.0,2018-04-07,2.7,2.0,00:00,189
Turku Artukainen,2018,4,8,2.0,2018-04-08,4.4,7.0,00:00,"111,3"
Turku Artukainen,2018,4,9,1.1,2018-04-09,3.7,7.0,00:00,"194,6"
Turku Artukainen,2018,4,10,0.0,2018-04-10,2.7,8.0,00:00,"208,1"
Turku Artukainen,2018,4,11,0.0,2018-04-11,2.6,0.0,00:00,"229,7"
Turku Artukainen,2018,4,12,0.0,2018-04-12,4.3,0.0,00:00,"216,6"
Turku Artukainen,2018,4,13,0.0,2018-04-13,6.3,0.0,00:00,234
Turku Artukainen,2018,4,14,0.0,2018-04-14,7.5,0.0,00:00,"232,2"
Turku Artukainen,2018,4,15,0.0,2018-04-15,4.9,0.0,00:00,"125,3"
Turku Artukainen,2018,4,16,0.0,2018-04-16,7.2,9.0,00:00,"84,1"
Turku Artukainen,2018,4,17,0.0,2018-04-17,3.0,8.0,00:00,"100,3"
Turku Artukainen,2018,4,18,0.0,2018-04-18,6.9,8.0,00:00,"136,7"
Turku Artukainen,2018,4,19,0.0,2018-04-19,8.0,8.0,00:00,"209,4"
Turku Artukainen,2018,4,20,0.0,2018-04-20,9.6,6.0,00:00,"198,6"
Turku Artukainen,2018,4,21,0.0,2018-04-21,8.5,7.0,00:00,"167,5"
Turku Artukainen,2018,4,22,0.0,2018-04-22,7.2,7.0,00:00,"69,1"
Turku Artukainen,2018,4,23,0.0,2018-04-23,6.4,8.0,00:00,"229,4"
Turku Artukainen,2018,4,24,0.0,2018-04-24,6.3,8.0,00:00,"114,5"
Turku Artukainen,2018,4,25,,2018-04-25,5.7,8.0,00:00,"80,4"
,2018,4,26,,2018-04-26,6.1,0.0,00:00,"190,2"
,2018,4,27,,2018-04-27,6.8,4.0,00:00,"154,9"
Turku Artukainen,2018,4,28,0.0,2018-04-28,7.3,0.0,00:00,"188,5"
Turku Artukainen,2018,4,29,,2018-04-29,6.3,0.0,00:00,"80,4"
,2018,4,30,,2018-04-30,8.0,0.0,00:00,"227,8"
Turku Artukainen,2018,5,1,0.0,2018-05-01,7.2,8.0,00:00,"32,7"
Turku Artukainen,2018,5,2,0.0,2018-05-02,6.8,8.0,00:00,"111,8"
Turku Artukainen,2018,5,3,0.0,2018-05-03,8.7,0.0,00:00,195
Turku Artukainen,2018,5,4,,2018-05-04,6.6,8.0,00:00,"181,7"
,2018,5,5,,2018-05-05,9.8,8.0,00:00,"254,6"
,2018,5,6,,2018-05-06,10.6,0.0,00:00,"284,6"
,2018,5,7,,2018-05-07,12.7,0.0,00:00,"285,5"
Turku Artukainen,2018,5,8,0.0,2018-05-08,13.9,0.0,00:00,"281,3"
Turku Artukainen,2018,5,9,0.0,2018-05-09,14.7,0.0,00:00,"309,6"
Turku Artukainen,2018,5,10,0.0,2018-05-10,15.6,0.0,00:00,"310,1"
Turku Artukainen,2018,5,11,0.0,2018-05-11,17.5,0.0,00:00,"309,9"
Turku Artukainen,2018,5,12,0.0,2018-05-12,17.5,0.0,00:00,"308,9"
Turku Artukainen,2018,5,13,0.0,2018-05-13,17.8,0.0,00:00,"307,4"
Turku Artukainen,2018,5,14,0.0,2018-05-14,19.6,0.0,00:00,"300,5"
Turku Artukainen,2018,5,15,0.0,2018-05-15,21.0,0.0,00:00,"297,6"
Turku Artukainen,2018,5,16,0.0,2018-05-16,21.2,0.0,00:00,"257,5"
Turku Artukainen,2018,5,17,0.0,2018-05-17,18.7,6.0,00:00,"260,4"
Turku Artukainen,2018,5,18,0.0,2018-05-18,13.9,8.0,00:00,"202,8"
Turku Artukainen,2018,5,19,0.0,2018-05-19,12.9,0.0,00:00,"325,4"
Turku Artukainen,2018,5,20,0.0,2018-05-20,13.3,0.0,00:00,"279,7"
Turku Artukainen,2018,5,21,0.0,2018-05-21,16.6,0.0,00:00,"325,6"
Turku Artukainen,2018,5,22,0.0,2018-05-22,18.0,0.0,00:00,"290,2"
Turku Artukainen,2018,5,23,0.0,2018-05-23,18.2,7.0,00:00,"227,4"
Turku Artukainen,2018,5,24,-0.6,2018-05-24,15.7,0.0,00:00,"305,2"
Turku Artukainen,2018,5,25,-1.0,2018-05-25,16.5,0.0,00:00,"331,2"
Turku Artukainen,2018,5,26,-1.0,2018-05-26,17.8,0.0,00:00,"329,7"
Turku Artukainen,2018,5,27,-1.0,2018-05-27,17.2,0.0,00:00,"289,5"
Turku Artukainen,2018,5,28,-1.0,2018-05-28,17.4,0.0,00:00,"338,4"
Turku Artukainen,2018,5,29,-1.0,2018-05-29,18.5,0.0,00:00,"334,6"
Turku Artukainen,2018,5,30,-1.0,2018-05-30,18.1,0.0,00:00,"323,5"
Turku Artukainen,2018,5,31,-1.0,2018-05-31,16.2,0.0,00:00,"337,5"
Turku Artukainen,2018,6,1,-1.0,2018-06-01,16.3,0.0,00:00,"306,1"
Turku Artukainen,2018,6,2,-1.0,2018-06-02,17.6,1.0,00:00,"282,6"
Turku Artukainen,2018,6,3,-1.0,2018-06-03,17.8,0.0,00:00,332
Turku Artukainen,2018,6,4,-1.0,2018-06-04,14.0,0.0,00:00,"284,5"
Turku Artukainen,2018,6,5,-1.0,2018-06-05,9.6,5.0,00:00,"237,5"
Turku Artukainen,2018,6,6,-1.0,2018-06-06,9.7,0.0,00:00,"169,2"
Turku Artukainen,2018,6,7,-1.0,2018-06-07,12.1,0.0,00:00,"238,2"
Turku Artukainen,2018,6,8,-1.0,2018-06-08,13.4,7.0,00:00,"321,1"
Turku Artukainen,2018,6,9,-1.0,2018-06-09,12.2,0.0,00:00,"283,5"
Turku Artukainen,2018,6,10,-1.0,2018-06-10,15.3,0.0,00:00,"299,7"
Turku Artukainen,2018,6,11,-1.0,2018-06-11,18.1,1.0,00:00,"293,5"
Turku Artukainen,2018,6,12,-1.0,2018-06-12,16.4,7.0,00:00,"231,9"
Turku Artukainen,2018,6,13,-1.0,2018-06-13,14.1,0.0,00:00,"286,7"
Turku Artukainen,2018,6,14,-1.0,2018-06-14,16.6,7.0,00:00,"334,9"
Turku Artukainen,2018,6,15,-1.0,2018-06-15,16.9,0.0,00:00,"255,1"
Turku Artukainen,2018,6,16,-1.0,2018-06-16,18.1,0.0,00:00,"353,8"
