Observation station,Year,Month,Day,Time [Local time],Snow depth [cm],Date,Average temperature [°C],Cloud cover [1/8]
Kuopio Maaninka,2018,7,23,3:00,-1,2018-07-23,22.5,Clear (0/8)
Kuopio Maaninka,2018,7,24,3:00,-1,2018-07-24,23.6,Clear (0/8)
Kuopio Maaninka,2018,7,25,3:00,-1,2018-07-25,24.8,Clear (0/8)
Kuopio Maaninka,2018,7,26,3:00,-1,2018-07-26,24,Clear (1/8)
Kuopio Maaninka,2018,7,27,3:00,-1,2018-07-27,22.3,Mostly cloudy (6/8)
Kuopio Maaninka,2018,7,28,3:00,-1,2018-07-28,17.7,Clear (0/8)
Kuopio Maaninka,2018,7,29,3:00,-1,2018-07-29,22,Clear (0/8)
Kuopio Maaninka,2018,7,30,3:00,-1,2018-07-30,23.1,Clear (0/8)
Kuopio Maaninka,2018,7,31,3:00,-1,2018-07-31,23.1,Clear (0/8)
Kuopio Maaninka,2018,8,1,3:00,-1,2018-08-01,23.7,Clear (0/8)
Kuopio Maaninka,2018,8,2,3:00,-1,2018-08-02,24.1,Mostly cloudy (7/8)
Kuopio Maaninka,2018,8,3,3:00,-1,2018-08-03,19.9,Cloudy (8/8)
Kuopio Maaninka,2018,8,4,3:00,-1,2018-08-04,19,Clear (1/8)
Kuopio Maaninka,2018,8,5,3:00,-1,2018-08-05,19.6,Mostly clear (2/8)
Kuopio Maaninka,2018,8,6,3:00,-1,2018-08-06,14.5,Cloudy (8/8)
Kuopio Maaninka,2018,8,7,3:00,-1,2018-08-07,15,Clear (0/8)
Kuopio Maaninka,2018,8,8,3:00,-1,2018-08-08,17,Clear (0/8)
Kuopio Maaninka,2018,8,9,3:00,-1,2018-08-09,23,Clear (0/8)
Kuopio Maaninka,2018,8,10,3:00,-1,2018-08-10,24.3,Mostly clear (2/8)
Kuopio Maaninka,2018,8,11,3:00,-1,2018-08-11,20.7,Mostly cloudy (7/8)
Kuopio Maaninka,2018,8,12,3:00,-1,2018-08-12,16.2,Mostly cloudy (7/8)
Kuopio Maaninka,2018,8,13,3:00,-1,2018-08-13,13.9,Mostly cloudy (7/8)
Kuopio Maaninka,2018,8,14,3:00,-1,2018-08-14,13.3,Mostly cloudy (7/8)
Kuopio Maaninka,2018,8,15,3:00,-1,2018-08-15,14.7,Mostly cloudy (7/8)
Kuopio Maaninka,2018,8,16,3:00,-1,2018-08-16,17.9,Cloudy (8/8)
Kuopio Maaninka,2018,8,17,3:00,-1,2018-08-17,19.9,Clear (0/8)
Kuopio Maaninka,2018,8,18,3:00,-1,2018-08-18,19.3,Clear (0/8)
Kuopio Maaninka,2018,8,19,3:00,-1,2018-08-19,17.3,Clear (1/8)
Kuopio Maaninka,2018,8,20,3:00,-1,2018-08-20,13.8,Clear (0/8)
Kuopio Maaninka,2018,8,21,3:00,-1,2018-08-21,13.4,Cloudy (8/8)
Kuopio Maaninka,2018,8,22,3:00,-1,2018-08-22,13.6,Clear (0/8)
Kuopio Maaninka,2018,8,23,3:00,-1,2018-08-23,14.4,Cloudy (8/8)
Kuopio Maaninka,2018,8,24,3:00,-1,2018-08-24,18.2,Partly cloudy (5/8)
Kuopio Maaninka,2018,8,25,3:00,-1,2018-08-25,17.8,Partly cloudy (5/8)
Kuopio Maaninka,2018,8,26,3:00,-1,2018-08-26,14.6,Cloudy (8/8)
Kuopio Maaninka,2018,8,27,3:00,-1,2018-08-27,13.4,Cloudy (8/8)
Kuopio Maaninka,2018,8,28,3:00,-1,2018-08-28,12.1,Clear (1/8)
Kuopio Maaninka,2018,8,29,3:00,-1,2018-08-29,14.2,Mostly clear (3/8)
Kuopio Maaninka,2018,8,30,3:00,-1,2018-08-30,14,Clear (0/8)
Kuopio Maaninka,2018,8,31,3:00,-1,2018-08-31,14.9,Cloudy (8/8)
Kuopio Maaninka,2018,9,1,3:00,-1,2018-09-01,15.7,Cloudy (8/8)
Kuopio Maaninka,2018,9,2,3:00,-1,2018-09-02,15.5,Mostly clear (3/8)
Kuopio Maaninka,2018,9,3,3:00,-1,2018-09-03,17,Clear (0/8)
Kuopio Maaninka,2018,9,4,3:00,-1,2018-09-04,13.9,Clear (0/8)
Kuopio Maaninka,2018,9,5,3:00,-1,2018-09-05,15.1,Mostly cloudy (6/8)
Kuopio Maaninka,2018,9,6,3:00,-1,2018-09-06,14.8,Cloudy (8/8)
Kuopio Maaninka,2018,9,7,3:00,-1,2018-09-07,13.2,Clear (0/8)
Kuopio Maaninka,2018,9,8,3:00,-1,2018-09-08,13.1,Partly cloudy (4/8)
Kuopio Maaninka,2018,9,9,3:00,-1,2018-09-09,13.8,Mostly cloudy (7/8)
Kuopio Maaninka,2018,9,10,3:00,-1,2018-09-10,13,Clear (0/8)
Kuopio Maaninka,2018,9,11,3:00,-1,2018-09-11,13.9,Clear (0/8)
Kuopio Maaninka,2018,9,12,3:00,-1,2018-09-12,11.4,Cloudy (8/8)
Kuopio Maaninka,2018,9,13,3:00,-1,2018-09-13,12.1,Cloudy (8/8)
Kuopio Maaninka,2018,9,14,3:00,-1,2018-09-14,11.6,Clear (0/8)
Kuopio Maaninka,2018,9,15,3:00,-1,2018-09-15,11.5,Mostly cloudy (6/8)
Kuopio Maaninka,2018,9,16,3:00,-1,2018-09-16,10,Cloudy (8/8)
Kuopio Maaninka,2018,9,17,3:00,-1,2018-09-17,9,Clear (0/8)
Kuopio Maaninka,2018,9,18,3:00,-1,2018-09-18,10.7,Mostly cloudy (7/8)
Kuopio Maaninka,2018,9,19,3:00,-1,2018-09-19,13.6,Cloudy (8/8)
Kuopio Maaninka,2018,9,20,3:00,-1,2018-09-20,15.1,Cloudy (8/8)
Kuopio Maaninka,2018,9,21,3:00,-1,2018-09-21,13,Mostly cloudy (7/8)
Kuopio Maaninka,2018,9,22,3:00,-1,2018-09-22,13.8,Mostly clear (2/8)
Kuopio Maaninka,2018,9,23,3:00,-1,2018-09-23,9.1,Partly cloudy (5/8)
Kuopio Maaninka,2018,9,24,3:00,-1,2018-09-24,6.5,Clear (0/8)
Kuopio Maaninka,2018,9,25,3:00,-1,2018-09-25,6.5,Clear (1/8)
Kuopio Maaninka,2018,9,26,3:00,-1,2018-09-26,7.8,Clear (1/8)
Kuopio Maaninka,2018,9,27,3:00,-1,2018-09-27,6.2,Mostly cloudy (7/8)
Kuopio Maaninka,2018,9,28,3:00,-1,2018-09-28,2.9,Mostly cloudy (7/8)
Kuopio Maaninka,2018,9,29,3:00,-1,2018-09-29,3.7,Clear (0/8)
Kuopio Maaninka,2018,9,30,3:00,-1,2018-09-30,7.1,Cloudy (8/8)
Kuopio Maaninka,2018,10,1,3:00,2,2018-10-01,6.6,Clear (1/8)
Kuopio Maaninka,2018,10,5,3:00,-1,2018-10-05,3.1,Clear (0/8)
Kuopio Maaninka,2018,10,6,3:00,-1,2018-10-06,6.1,Clear (0/8)
Kuopio Maaninka,2018,10,7,3:00,-1,2018-10-07,2.7,Clear (0/8)
Kuopio Maaninka,2018,10,8,3:00,-1,2018-10-08,3.2,Clear (0/8)
Kuopio Maaninka,2018,10,9,3:00,-1,2018-10-09,8.6,Cloudy (8/8)
Kuopio Maaninka,2018,10,10,3:00,-1,2018-10-10,8.3,Cloudy (8/8)
Kuopio Maaninka,2018,10,11,3:00,-1,2018-10-11,7.4,Clear (0/8)
Kuopio Maaninka,2018,10,12,3:00,-1,2018-10-12,9.8,Cloudy (8/8)
Kuopio Maaninka,2018,10,13,3:00,-1,2018-10-13,10.3,Mostly cloudy (7/8)
Kuopio Maaninka,2018,10,14,3:00,-1,2018-10-14,14.3,Clear (0/8)
Kuopio Maaninka,2018,10,15,3:00,-1,2018-10-15,13,Clear (0/8)
Kuopio Maaninka,2018,10,16,3:00,-1,2018-10-16,7.8,Partly cloudy (4/8)
Kuopio Maaninka,2018,10,17,3:00,-1,2018-10-17,6,Clear (0/8)
Kuopio Maaninka,2018,10,18,3:00,-1,2018-10-18,9.7,Cloudy (8/8)
Kuopio Maaninka,2018,10,19,3:00,-1,2018-10-19,5.9,Clear (0/8)
Kuopio Maaninka,2018,10,20,3:00,-1,2018-10-20,2.8,Clear (0/8)
Kuopio Maaninka,2018,10,21,3:00,-1,2018-10-21,6.7,Clear (1/8)
Kuopio Maaninka,2018,10,22,3:00,-1,2018-10-22,6.5,Cloudy (8/8)
Kuopio Maaninka,2018,10,23,3:00,-1,2018-10-23,1.9,Mostly cloudy (7/8)
Kuopio Maaninka,2018,10,24,3:00,-1,2018-10-24,0,-
Kuopio Maaninka,2018,10,25,3:00,-1,2018-10-25,0.4,Cloudy (8/8)
Kuopio Maaninka,2018,10,26,3:00,-1,2018-10-26,0,Cloudy (8/8)
Kuopio Maaninka,2018,10,27,3:00,-1,2018-10-27,-1.1,Cloudy (8/8)
Kuopio Maaninka,2018,10,28,3:00,-1,2018-10-28,-2.7,Mostly clear (2/8)
Kuopio Maaninka,2018,10,29,2:00,-1,2018-10-29,-4.5,Mostly cloudy (7/8)
Kuopio Maaninka,2018,10,30,2:00,-1,2018-10-30,-2.4,Cloudy (8/8)
Kuopio Maaninka,2018,10,31,2:00,-1,2018-10-31,3.2,Cloudy (8/8)
Kuopio Maaninka,2018,11,1,2:00,-1,2018-11-01,6.4,Cloudy (8/8)
Kuopio Maaninka,2018,11,2,2:00,-1,2018-11-02,4.2,-
Kuopio Maaninka,2018,11,3,2:00,-1,2018-11-03,6.2,-
Kuopio Maaninka,2018,11,4,2:00,-1,2018-11-04,2.8,-
Kuopio Maaninka,2018,11,5,2:00,-1,2018-11-05,4.4,-
Kuopio Maaninka,2018,11,6,2:00,-1,2018-11-06,4.3,Partly cloudy (5/8)
Kuopio Maaninka,2018,11,7,2:00,-1,2018-11-07,3.8,-
Kuopio Maaninka,2018,11,8,2:00,-1,2018-11-08,4.2,Cloudy (8/8)
Kuopio Maaninka,2018,11,9,2:00,-1,2018-11-09,4.4,Cloudy (8/8)
Kuopio Maaninka,2018,11,10,2:00,-1,2018-11-10,1.4,Cloudy (8/8)
Kuopio Maaninka,2018,11,11,2:00,-1,2018-11-11,2.7,Cloudy (8/8)
Kuopio Maaninka,2018,11,12,2:00,-1,2018-11-12,3.3,Cloudy (8/8)
Kuopio Maaninka,2018,11,13,2:00,-1,2018-11-13,4.5,Cloudy (8/8)
Kuopio Maaninka,2018,11,14,2:00,-1,2018-11-14,4.8,Cloudy (8/8)
Kuopio Maaninka,2018,11,15,2:00,-1,2018-11-15,4.5,Cloudy (8/8)
Kuopio Maaninka,2018,11,16,2:00,-1,2018-11-16,7.5,Cloudy (8/8)
Kuopio Maaninka,2018,11,17,2:00,-1,2018-11-17,5.5,Mostly cloudy (7/8)
Kuopio Maaninka,2018,11,18,2:00,-1,2018-11-18,1.4,Mostly clear (3/8)
Kuopio Maaninka,2018,11,19,2:00,-1,2018-11-19,-3.6,Mostly cloudy (6/8)
Kuopio Maaninka,2018,11,20,2:00,-1,2018-11-20,-1.3,Clear (0/8)
Kuopio Maaninka,2018,11,21,2:00,0,2018-11-21,-1.9,Mostly cloudy (7/8)
Kuopio Maaninka,2018,11,22,2:00,-1,2018-11-22,-1.6,Cloudy (8/8)
Kuopio Maaninka,2018,11,23,2:00,-1,2018-11-23,-2.6,Mostly cloudy (7/8)
Kuopio Maaninka,2018,11,24,2:00,-1,2018-11-24,-1.8,Clear (0/8)
Kuopio Maaninka,2018,11,25,2:00,0,2018-11-25,-3.1,Mostly cloudy (6/8)
Kuopio Maaninka,2018,11,26,2:00,2,2018-11-26,-4.3,Mostly cloudy (7/8)
Kuopio Maaninka,2018,11,27,2:00,4,2018-11-27,-7.9,Cloudy (8/8)
Kuopio Maaninka,2018,11,28,2:00,3,2018-11-28,-7.1,Clear (0/8)
Kuopio Maaninka,2018,11,29,2:00,3,2018-11-29,-1.4,Mostly clear (3/8)
Kuopio Maaninka,2018,11,30,2:00,4,2018-11-30,0.4,Cloudy (8/8)
Kuopio Maaninka,2018,12,1,2:00,4,2018-12-01,-2.1,Cloudy (8/8)
Kuopio Maaninka,2018,12,2,2:00,4,2018-12-02,-3.8,Mostly cloudy (7/8)
Kuopio Maaninka,2018,12,3,2:00,4,2018-12-03,-4.4,Cloudy (8/8)
Kuopio Maaninka,2018,12,4,2:00,4,2018-12-04,-2.4,Cloudy (8/8)
Kuopio Maaninka,2018,12,5,2:00,6,2018-12-05,0.9,Cloudy (8/8)
Kuopio Maaninka,2018,12,6,2:00,5,2018-12-06,-0.2,Mostly cloudy (7/8)
Kuopio Maaninka,2018,12,7,2:00,5,2018-12-07,-1.2,Cloudy (8/8)
Kuopio Maaninka,2018,12,8,2:00,7,2018-12-08,-1.8,Cloudy (8/8)
Kuopio Maaninka,2018,12,9,2:00,12,2018-12-09,-0.2,Cloudy (8/8)
Kuopio Maaninka,2018,12,10,2:00,11,2018-12-10,-0.3,Cloudy (8/8)
Kuopio Maaninka,2018,12,11,2:00,11,2018-12-11,-2.4,Cloudy (8/8)
Kuopio Maaninka,2018,12,12,2:00,11,2018-12-12,-2.4,Cloudy (8/8)
Kuopio Maaninka,2018,12,13,2:00,10,2018-12-13,-3.2,Cloudy (8/8)
Kuopio Maaninka,2018,12,14,2:00,10,2018-12-14,-6.1,Cloudy (8/8)
Kuopio Maaninka,2018,12,15,2:00,11,2018-12-15,-6.9,Mostly cloudy (7/8)
Kuopio Maaninka,2018,12,16,2:00,11,2018-12-16,-8.8,Cloudy (8/8)
Kuopio Maaninka,2018,12,17,2:00,11,2018-12-17,-5.3,Cloudy (8/8)
Kuopio Maaninka,2018,12,18,2:00,12,2018-12-18,-5.5,Cloudy (8/8)
Kuopio Maaninka,2018,12,19,2:00,15,2018-12-19,-5.7,Cloudy (8/8)
Kuopio Maaninka,2018,12,20,2:00,16,2018-12-20,-8.3,Cloudy (8/8)
Kuopio Maaninka,2018,12,21,2:00,17,2018-12-21,-12.9,Cloudy (8/8)
Kuopio Maaninka,2018,12,22,2:00,17,2018-12-22,-14.7,Cloudy (8/8)
Kuopio Maaninka,2018,12,23,2:00,16,2018-12-23,-14.7,Cloudy (8/8)
Kuopio Maaninka,2018,12,24,2:00,16,2018-12-24,-14.9,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2018,12,25,2:00,17,2018-12-25,-3.2,Cloudy (8/8)
Kuopio Maaninka,2018,12,26,2:00,20,2018-12-26,-3.8,Cloudy (8/8)
Kuopio Maaninka,2018,12,27,2:00,19,2018-12-27,-5.8,Cloudy (8/8)
Kuopio Maaninka,2018,12,28,2:00,20,2018-12-28,-2,Cloudy (8/8)
Kuopio Maaninka,2018,12,29,2:00,19,2018-12-29,-2.1,Cloudy (8/8)
Kuopio Maaninka,2018,12,30,2:00,18,2018-12-30,-2.9,Cloudy (8/8)
Kuopio Maaninka,2018,12,31,2:00,18,2018-12-31,-9,Cloudy (8/8)
Kuopio Maaninka,2019,1,1,2:00,23,2019-01-01,-0.6,Cloudy (8/8)
Kuopio Maaninka,2019,1,2,2:00,34,2019-01-02,-8.4,Cloudy (8/8)
Kuopio Maaninka,2019,1,3,2:00,38,2019-01-03,-18.6,Clear (0/8)
Kuopio Maaninka,2019,1,4,2:00,41,2019-01-04,-8.5,Cloudy (8/8)
Kuopio Maaninka,2019,1,5,2:00,40,2019-01-05,-9.8,Cloudy (8/8)
Kuopio Maaninka,2019,1,6,2:00,40,2019-01-06,-5.6,Cloudy (8/8)
Kuopio Maaninka,2019,1,7,2:00,39,2019-01-07,-1,Cloudy (8/8)
Kuopio Maaninka,2019,1,8,2:00,37,2019-01-08,-3,Cloudy (8/8)
Kuopio Maaninka,2019,1,9,2:00,36,2019-01-09,-5.6,Cloudy (8/8)
Kuopio Maaninka,2019,1,10,2:00,35,2019-01-10,-8,Cloudy (8/8)
Kuopio Maaninka,2019,1,11,2:00,36,2019-01-11,-1.1,Cloudy (8/8)
Kuopio Maaninka,2019,1,12,2:00,35,2019-01-12,-4,Cloudy (8/8)
Kuopio Maaninka,2019,1,13,2:00,35,2019-01-13,-9.6,Mostly cloudy (7/8)
Kuopio Maaninka,2019,1,14,2:00,36,2019-01-14,-5.8,Cloudy (8/8)
Kuopio Maaninka,2019,1,15,2:00,40,2019-01-15,-5.8,Cloudy (8/8)
Kuopio Maaninka,2019,1,16,2:00,42,2019-01-16,-8.7,Cloudy (8/8)
Kuopio Maaninka,2019,1,17,2:00,43,2019-01-17,-11.5,Cloudy (8/8)
Kuopio Maaninka,2019,1,18,2:00,44,2019-01-18,-17.5,Cloudy (8/8)
Kuopio Maaninka,2019,1,19,2:00,43,2019-01-19,-19.6,Cloudy (8/8)
Kuopio Maaninka,2019,1,20,2:00,43,2019-01-20,-21.8,Cloudy (8/8)
Kuopio Maaninka,2019,1,21,2:00,44,2019-01-21,-26.3,Cloudy (8/8)
Kuopio Maaninka,2019,1,22,2:00,43,2019-01-22,-15,Cloudy (8/8)
Kuopio Maaninka,2019,1,23,2:00,43,2019-01-23,-11.1,Mostly cloudy (7/8)
Kuopio Maaninka,2019,1,24,2:00,46,2019-01-24,-25.5,Clear (0/8)
Kuopio Maaninka,2019,1,25,2:00,45,2019-01-25,-20.6,Mostly clear (3/8)
Kuopio Maaninka,2019,1,26,2:00,47,2019-01-26,-16,Cloudy (8/8)
Kuopio Maaninka,2019,1,27,2:00,44,2019-01-27,-24,Clear (0/8)
Kuopio Maaninka,2019,1,28,2:00,45,2019-01-28,-26,Clear (0/8)
Kuopio Maaninka,2019,1,29,2:00,46,2019-01-29,-10.1,Cloudy (8/8)
Kuopio Maaninka,2019,1,30,2:00,46,2019-01-30,-10.2,Cloudy (8/8)
Kuopio Maaninka,2019,1,31,2:00,49,2019-01-31,-15.3,Mostly cloudy (6/8)
Kuopio Maaninka,2019,2,1,2:00,51,2019-02-01,-20.2,Clear (0/8)
Kuopio Maaninka,2019,2,2,2:00,48,2019-02-02,-21.1,Clear (0/8)
Kuopio Maaninka,2019,2,3,2:00,47,2019-02-03,-13.4,Clear (0/8)
Kuopio Maaninka,2019,2,4,2:00,52,2019-02-04,-8.4,Cloudy (8/8)
Kuopio Maaninka,2019,2,5,2:00,52,2019-02-05,-12.5,Clear (1/8)
Kuopio Maaninka,2019,2,6,2:00,53,2019-02-06,-15.8,-
Kuopio Maaninka,2019,2,7,2:00,53,2019-02-07,-6.3,Cloudy (8/8)
Kuopio Maaninka,2019,2,8,2:00,57,2019-02-08,-1,Cloudy (8/8)
Kuopio Maaninka,2019,2,9,2:00,59,2019-02-09,0.5,Cloudy (8/8)
Kuopio Maaninka,2019,2,10,2:00,59,2019-02-10,1,Cloudy (8/8)
Kuopio Maaninka,2019,2,11,2:00,57,2019-02-11,0.7,Cloudy (8/8)
Kuopio Maaninka,2019,2,12,2:00,55,2019-02-12,-6,Cloudy (8/8)
Kuopio Maaninka,2019,2,13,2:00,55,2019-02-13,-8.6,Clear (0/8)
Kuopio Maaninka,2019,2,14,2:00,57,2019-02-14,-2.1,Cloudy (8/8)
Kuopio Maaninka,2019,2,15,2:00,56,2019-02-15,2.5,Clear (0/8)
Kuopio Maaninka,2019,2,16,2:00,54,2019-02-16,1.1,Clear (1/8)
Kuopio Maaninka,2019,2,17,2:00,53,2019-02-17,-1.3,Clear (0/8)
Kuopio Maaninka,2019,2,18,2:00,53,2019-02-18,-4.5,Clear (1/8)
Kuopio Maaninka,2019,2,19,2:00,51,2019-02-19,1.9,Cloudy (8/8)
Kuopio Maaninka,2019,2,20,2:00,49,2019-02-20,-3.4,Cloudy (8/8)
Kuopio Maaninka,2019,2,21,2:00,50,2019-02-21,-11.8,Clear (0/8)
Kuopio Maaninka,2019,2,22,2:00,50,2019-02-22,-12.8,Clear (0/8)
Kuopio Maaninka,2019,2,23,2:00,50,2019-02-23,1,Cloudy (8/8)
Kuopio Maaninka,2019,2,24,2:00,50,2019-02-24,1.8,Clear (0/8)
Kuopio Maaninka,2019,2,25,2:00,48,2019-02-25,3.5,Cloudy (8/8)
Kuopio Maaninka,2019,2,26,2:00,44,2019-02-26,-0.7,Cloudy (8/8)
Kuopio Maaninka,2019,2,27,2:00,44,2019-02-27,2.1,Clear (1/8)
Kuopio Maaninka,2019,2,28,2:00,44,2019-02-28,-2.9,Cloudy (8/8)
Kuopio Maaninka,2019,3,1,2:00,43,2019-03-01,-8.2,Clear (0/8)
Kuopio Maaninka,2019,3,2,2:00,43,2019-03-02,-4.6,Cloudy (8/8)
Kuopio Maaninka,2019,3,3,2:00,44,2019-03-03,-10.6,Cloudy (8/8)
Kuopio Maaninka,2019,3,4,2:00,43,2019-03-04,-9,Cloudy (8/8)
Kuopio Maaninka,2019,3,5,2:00,45,2019-03-05,-11.3,Cloudy (8/8)
Kuopio Maaninka,2019,3,6,2:00,44,2019-03-06,-9.3,Clear (0/8)
Kuopio Maaninka,2019,3,7,2:00,43,2019-03-07,-4.5,Clear (0/8)
Kuopio Maaninka,2019,3,8,2:00,44,2019-03-08,0.4,Clear (0/8)
Kuopio Maaninka,2019,3,9,2:00,43,2019-03-09,-3.3,Cloudy (8/8)
Kuopio Maaninka,2019,3,10,2:00,44,2019-03-10,-6.4,Cloudy (8/8)
Kuopio Maaninka,2019,3,11,2:00,46,2019-03-11,-11.2,Clear (0/8)
Kuopio Maaninka,2019,3,12,2:00,45,2019-03-12,-5.9,Clear (0/8)
Kuopio Maaninka,2019,3,13,2:00,46,2019-03-13,-9.7,Clear (0/8)
Kuopio Maaninka,2019,3,14,2:00,46,2019-03-14,-2.9,Cloudy (8/8)
Kuopio Maaninka,2019,3,15,2:00,48,2019-03-15,0.1,Cloudy (8/8)
Kuopio Maaninka,2019,3,16,2:00,47,2019-03-16,0.8,Cloudy (8/8)
Kuopio Maaninka,2019,3,17,2:00,48,2019-03-17,0.7,Cloudy (8/8)
Kuopio Maaninka,2019,3,18,2:00,48,2019-03-18,1.4,Cloudy (8/8)
Kuopio Maaninka,2019,3,19,2:00,46,2019-03-19,1.4,Cloudy (8/8)
Kuopio Maaninka,2019,3,20,2:00,44,2019-03-20,-0.1,Cloudy (8/8)
Kuopio Maaninka,2019,3,21,2:00,45,2019-03-21,1.5,Mostly cloudy (7/8)
Kuopio Maaninka,2019,3,22,2:00,42,2019-03-22,0.7,Clear (0/8)
Kuopio Maaninka,2019,3,23,2:00,42,2019-03-23,1.8,Clear (0/8)
Kuopio Maaninka,2019,3,24,2:00,39,2019-03-24,1.7,Clear (0/8)
Kuopio Maaninka,2019,3,25,2:00,38,2019-03-25,-1,Clear (0/8)
Kuopio Maaninka,2019,3,26,2:00,39,2019-03-26,-2.8,Clear (0/8)
Kuopio Maaninka,2019,3,27,2:00,40,2019-03-27,-2.4,Clear (0/8)
Kuopio Maaninka,2019,3,28,2:00,40,2019-03-28,1.3,Cloudy (8/8)
Kuopio Maaninka,2019,3,29,2:00,38,2019-03-29,6.4,Mostly cloudy (7/8)
Kuopio Maaninka,2019,3,30,2:00,31,2019-03-30,2.2,Mostly cloudy (7/8)
Kuopio Maaninka,2019,3,31,2:00,29,2019-03-31,0.3,Mostly cloudy (6/8)
Kuopio Maaninka,2019,4,1,3:00,29,2019-04-01,0.3,Clear (0/8)
Kuopio Maaninka,2019,4,2,3:00,29,2019-04-02,2.9,Clear (0/8)
Kuopio Maaninka,2019,4,3,3:00,25,2019-04-03,4.3,Clear (0/8)
Kuopio Maaninka,2019,4,4,3:00,22,2019-04-04,4.4,Clear (0/8)
Kuopio Maaninka,2019,4,5,3:00,20,2019-04-05,1.9,Mostly clear (2/8)
Kuopio Maaninka,2019,4,6,3:00,19,2019-04-06,3.2,Clear (0/8)
Kuopio Maaninka,2019,4,7,3:00,16,2019-04-07,3.7,Clear (0/8)
Kuopio Maaninka,2019,4,8,3:00,15,2019-04-08,1.9,Clear (1/8)
Kuopio Maaninka,2019,4,9,3:00,17,2019-04-09,-1.9,Cloudy (8/8)
Kuopio Maaninka,2019,4,10,3:00,28,2019-04-10,-3.4,Cloudy (8/8)
Kuopio Maaninka,2019,4,11,3:00,29,2019-04-11,-2.4,Mostly cloudy (6/8)
Kuopio Maaninka,2019,4,12,3:00,27,2019-04-12,1.8,Clear (0/8)
Kuopio Maaninka,2019,4,13,3:00,22,2019-04-13,2.7,Cloudy (8/8)
Kuopio Maaninka,2019,4,14,3:00,19,2019-04-14,2.8,Cloudy (8/8)
Kuopio Maaninka,2019,4,15,3:00,18,2019-04-15,3.6,Clear (0/8)
Kuopio Maaninka,2019,4,16,3:00,15,2019-04-16,3.9,Clear (0/8)
Kuopio Maaninka,2019,4,17,3:00,14,2019-04-17,4.3,Clear (0/8)
Kuopio Maaninka,2019,4,18,3:00,11,2019-04-18,5.3,Clear (0/8)
Kuopio Maaninka,2019,4,19,3:00,7,2019-04-19,5.2,Mostly clear (2/8)
Kuopio Maaninka,2019,4,20,3:00,3,2019-04-20,4.9,Clear (0/8)
Kuopio Maaninka,2019,4,21,3:00,-1,2019-04-21,7.1,Clear (0/8)
Kuopio Maaninka,2019,4,22,3:00,-1,2019-04-22,9,Cloudy (8/8)
Kuopio Maaninka,2019,4,23,3:00,-1,2019-04-23,12.1,Partly cloudy (4/8)
Kuopio Maaninka,2019,4,24,3:00,-1,2019-04-24,11.6,Clear (0/8)
Kuopio Maaninka,2019,4,25,3:00,-1,2019-04-25,10.5,Clear (0/8)
Kuopio Maaninka,2019,4,26,3:00,-1,2019-04-26,10.6,Clear (0/8)
Kuopio Maaninka,2019,4,27,3:00,-1,2019-04-27,7.5,Clear (0/8)
Kuopio Maaninka,2019,4,28,3:00,-1,2019-04-28,3.1,Clear (0/8)
Kuopio Maaninka,2019,4,29,3:00,-1,2019-04-29,6.8,Clear (0/8)
Kuopio Maaninka,2019,4,30,3:00,-1,2019-04-30,8.6,Clear (0/8)
Kuopio Maaninka,2019,5,1,3:00,-1,2019-05-01,7,Mostly clear (2/8)
Kuopio Maaninka,2019,5,2,3:00,-1,2019-05-02,0.4,Cloudy (8/8)
Kuopio Maaninka,2019,5,3,3:00,-1,2019-05-03,-2,Cloudy (8/8)
Kuopio Maaninka,2019,5,4,3:00,10,2019-05-04,0.1,Cloudy (8/8)
Kuopio Maaninka,2019,5,5,3:00,4,2019-05-05,2,Partly cloudy (4/8)
Kuopio Maaninka,2019,5,6,3:00,-1,2019-05-06,5.2,Partly cloudy (5/8)
Kuopio Maaninka,2019,5,7,3:00,-1,2019-05-07,4.3,Clear (0/8)
Kuopio Maaninka,2019,5,8,3:00,-1,2019-05-08,6.1,Mostly clear (2/8)
Kuopio Maaninka,2019,5,9,3:00,-1,2019-05-09,8.1,Clear (0/8)
Kuopio Maaninka,2019,5,10,3:00,-1,2019-05-10,7.7,Clear (0/8)
Kuopio Maaninka,2019,5,11,3:00,-1,2019-05-11,11.8,Cloudiness cannot be determined (9/8)
Kuopio Maaninka,2019,5,12,3:00,-1,2019-05-12,10.3,Mostly clear (3/8)
Kuopio Maaninka,2019,5,13,3:00,-1,2019-05-13,7.3,Clear (1/8)
Kuopio Maaninka,2019,5,14,3:00,-1,2019-05-14,6.1,Mostly cloudy (7/8)
Kuopio Maaninka,2019,5,15,3:00,-1,2019-05-15,8.6,Clear (0/8)
Kuopio Maaninka,2019,5,16,3:00,-1,2019-05-16,11,Clear (0/8)
Kuopio Maaninka,2019,5,17,3:00,-1,2019-05-17,13.2,Clear (0/8)
Kuopio Maaninka,2019,5,18,3:00,-1,2019-05-18,14.9,Clear (0/8)
Kuopio Maaninka,2019,5,19,3:00,-1,2019-05-19,17.4,Clear (0/8)
Kuopio Maaninka,2019,5,20,3:00,-1,2019-05-20,12.6,Clear (0/8)
Kuopio Maaninka,2019,5,21,3:00,-1,2019-05-21,16.3,Mostly cloudy (6/8)
Kuopio Maaninka,2019,5,22,3:00,-1,2019-05-22,12.7,Cloudy (8/8)
